epoch,train_total_loss,train_task_loss,train_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.4312938451766968,0.4312938451766968,0.4945164620876312,0.0,0.0,0.0,5.307802200317383,0.5280733704566956,0.5280733704566956,0.48528921604156494,0.0,0.0,0.0,1.7422996520996095,2.036134767510863,0.0,1.0,0.0,1.0,-6.732510392999937,2.0152506667741608,0.125
2.0,0.3658984303474426,0.3658984303474426,0.49500805139541626,0.0,0.0,0.0,5.7225728034973145,0.41727668046951294,0.41727668046951294,0.4856840968132019,0.0,0.0,0.0,1.7444599151611329,2.037317263507394,0.0,1.0,0.0,1.0,-6.738210843664831,2.0155039524987273,0.125
3.0,0.26137399673461914,0.26137399673461914,0.49543702602386475,0.0,0.0,0.0,3.934741735458374,0.3638807535171509,0.3638807535171509,0.48609888553619385,0.0,0.0,0.0,1.7450942993164062,2.0376671045681554,0.0,1.0,0.0,1.0,-6.744199976145397,2.0159266811014342,0.125
4.0,0.18755076825618744,0.18755076825618744,0.4958873987197876,0.0,0.0,0.0,1.5898151397705078,0.3520181179046631,0.3520181179046631,0.4865192174911499,0.0,0.0,0.0,1.744522476196289,2.0373517115664628,0.0,1.0,0.0,1.0,-6.750270837719277,2.016722769135811,0.125
5.0,0.16500703990459442,0.16500703990459442,0.4963437020778656,0.0,0.0,0.0,2.6494956016540527,0.3025784492492676,0.3025784492492676,0.48694151639938354,0.0,0.0,0.0,1.7427959442138672,2.0364052239468764,0.0,1.0,0.0,1.0,-6.756372790649294,2.017916994083919,0.125
6.0,0.12983520328998566,0.12983520328998566,0.49680209159851074,0.0,0.0,0.0,1.715680718421936,0.2481486201286316,0.2481486201286316,0.48737776279449463,0.0,0.0,0.0,1.7403024673461913,2.0350536772061787,0.0,1.0,0.0,1.0,-6.762677747475337,2.019328109042587,0.125
7.0,0.11069658398628235,0.11069658398628235,0.49727556109428406,0.0,0.0,0.0,0.8686981201171875,0.22145146131515503,0.22145146131515503,0.48779311776161194,0.0,0.0,0.0,1.7372575759887696,2.033427943900285,0.0,1.0,0.0,1.0,-6.768682798211035,2.0208117431386086,0.125
8.0,0.10600575059652328,0.10600575059652328,0.4977262616157532,0.0,0.0,0.0,1.377744436264038,0.20308230817317963,0.20308230817317963,0.4882252812385559,0.0,0.0,0.0,1.7335609436035155,2.0314908191222947,0.0,1.0,0.0,1.0,-6.774932960821342,2.0224312402078004,0.125
9.0,0.0940280631184578,0.0940280631184578,0.4981951415538788,0.0,0.0,0.0,0.5684288740158081,0.19601859152317047,0.19601859152317047,0.48867014050483704,0.0,0.0,0.0,1.729288101196289,2.0293018814894848,0.0,1.0,0.0,1.0,-6.781368954880473,2.0241293245796554,0.125
10.0,0.09062587469816208,0.09062587469816208,0.49867767095565796,0.0,0.0,0.0,0.8675495982170105,0.17882758378982544,0.17882758378982544,0.4891253113746643,0.0,0.0,0.0,1.7245399475097656,2.026932711715258,0.0,1.0,0.0,1.0,-6.787955747462388,2.0259116466177076,0.125
11.0,0.08705995976924896,0.08705995976924896,0.49917131662368774,0.0,0.0,0.0,0.7662721872329712,0.15947961807250977,0.15947961807250977,0.4895908534526825,0.0,0.0,0.0,1.719410514831543,2.0244483926037455,0.0,1.0,0.0,1.0,-6.794695226731455,2.027745372348597,0.025
12.0,0.08388292044401169,0.08388292044401169,0.49967601895332336,0.0,0.0,0.0,0.3903595209121704,0.15057791769504547,0.15057791769504547,0.4900657534599304,0.0,0.0,0.0,1.713978385925293,2.021902815840974,0.0,1.0,0.0,1.0,-6.80157186815449,2.0295887145889555,0.025
13.0,0.08419941365718842,0.08419941365718842,0.5001908540725708,0.0,0.0,0.0,0.7944269180297852,0.14561767876148224,0.14561767876148224,0.4905495047569275,0.0,0.0,0.0,1.708310317993164,2.019340621408542,0.0,1.0,0.0,1.0,-6.808579584643906,2.0314067266558773,0.025
14.0,0.08044140040874481,0.08044140040874481,0.5007151365280151,0.0,0.0,0.0,0.4904521107673645,0.14509719610214233,0.14509719610214233,0.49104025959968567,0.0,0.0,0.0,1.702440071105957,2.0167885566315737,0.0,1.0,0.0,1.0,-6.815691146339968,2.033176808490453,0.025
15.0,0.07784239947795868,0.07784239947795868,0.5012468695640564,0.0,0.0,0.0,0.2866659164428711,0.14559005200862885,0.14559005200862885,0.49153608083724976,0.0,0.0,0.0,1.6964208602905273,2.0142794035949656,0.0,1.0,0.0,1.0,-6.822878480548813,2.034888925579312,0.025
16.0,0.07791376858949661,0.07791376858949661,0.5017840266227722,0.0,0.0,0.0,0.6170413494110107,0.14084142446517944,0.14084142446517944,0.4920375943183899,0.0,0.0,0.0,1.6903127670288085,2.0118450635865583,0.0,1.0,0.0,1.0,-6.8301510921900315,2.036533489405925,0.025
17.0,0.0760694071650505,0.0760694071650505,0.5023272633552551,0.0,0.0,0.0,0.4100281894207001,0.13484330475330353,0.13484330475330353,0.4925438165664673,0.0,0.0,0.0,1.6841087341308594,2.0094882597104413,0.0,1.0,0.0,1.0,-6.8374939264117485,2.0380975392678624,0.025
18.0,0.07457483559846878,0.07457483559846878,0.5028754472732544,0.0,0.0,0.0,0.2647136151790619,0.13111229240894318,0.13111229240894318,0.49305713176727295,0.0,0.0,0.0,1.677886962890625,2.007242303495441,0.0,1.0,0.0,1.0,-6.8449426014683,2.0395757683753133,0.025
19.0,0.07409153878688812,0.07409153878688812,0.5034311413764954,0.0,0.0,0.0,0.5177558064460754,0.12866434454917908,0.12866434454917908,0.4935760200023651,0.0,0.0,0.0,1.675,2.0051095505403698,0.0,1.0,0.0,1.0,-6.85247552046969,2.0409622062232584,0.025
