epoch,train_total_loss,train_task_loss,train_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.5049313306808472,0.4518338739871979,0.5309746265411377,0.0,0.0,0.0,6.445099830627441,0.39687439799308777,0.3429996371269226,0.5387476682662964,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.9454033771106943,4.262127120292852e-20,-7.287998647258984,2.302585112404076,0.0
2.0,0.39016851782798767,0.3362361192703247,0.5393241047859192,0.0,0.0,0.0,4.957780361175537,0.3510814905166626,0.29721248149871826,0.5386899709701538,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.9407129455909946,1.9581034070045203e-19,-7.2871930677428685,2.302585112404076,0.0
3.0,0.30963876843452454,0.2557244300842285,0.5391435027122498,0.0,0.0,0.0,4.312662124633789,0.302950382232666,0.24933229386806488,0.5361807346343994,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.9335834896810509,1.5907165141915112e-18,-7.239567207912525,2.302585112404076,0.0
4.0,0.2233368456363678,0.16966968774795532,0.5366715788841248,0.0,0.0,0.0,1.320052981376648,0.31148239970207214,0.25828248262405396,0.5319992303848267,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.926454033771107,1.0366331117597352e-17,-7.159932844586156,2.302585112404076,0.0
5.0,0.20705193281173706,0.15378791093826294,0.5326401591300964,0.0,0.0,0.0,2.84963059425354,0.2954781651496887,0.24271349608898163,0.5276468396186829,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.9069418386491558,7.621580583235198e-16,-7.077410822848347,2.302585112404076,0.0
6.0,0.1842021644115448,0.13135592639446259,0.528462290763855,0.0,0.0,0.0,2.790127754211426,0.25455552339553833,0.20229779183864594,0.5225772261619568,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8949343339587243,6.867274642614277e-15,-6.981604939607515,2.302585112404076,0.0
7.0,0.15220710635185242,0.0998447984457016,0.5236230492591858,0.0,0.0,0.0,0.8991483449935913,0.2327425330877304,0.18111483752727509,0.5162768959999084,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8894934333958725,1.7067213386112713e-14,-6.863028634657705,2.302585112404076,0.0
8.0,0.15466484427452087,0.10289929807186127,0.5176554918289185,0.0,0.0,0.0,2.0268635749816895,0.22651265561580658,0.1751929074525833,0.5131974220275879,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8861163227016887,2.9332304433062374e-14,-6.80579247509822,2.302585112404076,0.0
9.0,0.1598413735628128,0.10836898535490036,0.5147238373756409,0.0,0.0,0.0,2.6408419609069824,0.21254730224609375,0.16126777231693268,0.5127952098846436,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.878048780487805,1.0010813295843829e-13,-6.799186562944722,2.302585112404076,0.0
10.0,0.1461063176393509,0.09467555582523346,0.5143075585365295,0.0,0.0,0.0,1.7754554748535156,0.20655298233032227,0.15510228276252747,0.5145070552825928,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8746716697936211,1.6314933382173003e-13,-6.832558944623394,2.302585112404076,0.0
11.0,0.1351333111524582,0.08354564756155014,0.5158765912055969,0.0,0.0,0.0,0.41423869132995605,0.21088683605194092,0.1593300998210907,0.5155673027038574,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8652908067542214,5.904552828057386e-13,-6.853706375965479,2.302585112404076,0.0
12.0,0.14148564636707306,0.08980182558298111,0.5168382525444031,0.0,0.0,0.0,1.7038276195526123,0.20195256173610687,0.1504775434732437,0.5147501230239868,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8566604127579738,1.7758250543796072e-12,-6.8394397864326395,2.302585112404076,0.0
13.0,0.14066976308822632,0.08906532824039459,0.5160443782806396,0.0,0.0,0.0,1.7885318994522095,0.1830015927553177,0.13174407184123993,0.5125751495361328,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8538461538461539,2.504127709244918e-12,-6.79964662193645,2.302585112404076,0.0
14.0,0.13122951984405518,0.0798308253288269,0.5139869451522827,0.0,0.0,0.0,0.8777519464492798,0.1721724569797516,0.12122131884098053,0.5095113515853882,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8666041275797374,4.960624723174592e-13,-6.74338973684194,2.302585112404076,0.0
15.0,0.12894034385681152,0.07782899588346481,0.5111134052276611,0.0,0.0,0.0,0.7391992807388306,0.17155787348747253,0.12076541781425476,0.5079245567321777,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.881613508442777,5.883981066721227e-14,-6.715207204700623,2.302585112404076,0.0
16.0,0.13145209848880768,0.08048830181360245,0.5096380114555359,0.0,0.0,0.0,1.3403879404067993,0.1675039529800415,0.11672226339578629,0.5078169107437134,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8906191369606005,1.4192977398666993e-14,-6.714979799673493,2.302585112404076,0.0
17.0,0.12777109444141388,0.07681567966938019,0.5095541477203369,0.0,0.0,0.0,1.0305558443069458,0.16331395506858826,0.1124141737818718,0.5089977383613586,0.0,0.0,0.0,1.75,2.0371548787463363,0.0,1.0,0.8975609756097561,4.3461657622768965e-15,-6.7391775551576565,2.302585112404076,0.0
