epoch,train_task_loss,train_grad_norm,val_task_loss,val_task_mae,val_task_r2
1.0,0.36261075735092163,7.406307697296143,0.16276654601097107,0.3267754173901631,0.16820407123512832
2.0,0.17775745689868927,2.473463773727417,0.16784101724624634,0.33209634905389973,0.1386707171451412
3.0,0.1720944046974182,2.7684433460235596,0.17042216658592224,0.3342335512553109,0.12366518231976306
4.0,0.17924922704696655,3.6827642917633057,0.13930580019950867,0.3012479479162721,0.2847644105317357
5.0,0.14755311608314514,2.8717174530029297,0.10687564313411713,0.2623184314154787,0.45300023610591317
6.0,0.11429460346698761,1.2273668050765991,0.0986052080988884,0.2518824167730054,0.49541354975641794
7.0,0.10458704829216003,1.1237865686416626,0.10136295855045319,0.25482593758788424,0.47975454017474706
8.0,0.10705795884132385,1.92011296749115,0.09639985114336014,0.2476702973927604,0.5040359379094489
9.0,0.10159233957529068,1.8928756713867188,0.08399102091789246,0.2302383333124453,0.567066750711686
10.0,0.08818609267473221,0.9930049777030945,0.07553868740797043,0.21729619677586015,0.6096628023566484
11.0,0.08523111045360565,0.5664686560630798,0.0780477300286293,0.21941601629543583,0.5955533460312152
12.0,0.09241538494825363,1.4876539707183838,0.07903242856264114,0.2205251551879337,0.5896415734574763
13.0,0.09291879087686539,1.4801057577133179,0.07867693901062012,0.2215314029151341,0.5909079162494697
14.0,0.08617524802684784,0.7071939706802368,0.08454800397157669,0.23104423034761568,0.5600680660619924
15.0,0.08636602014303207,0.5926318168640137,0.09100097417831421,0.2409185934328707,0.5265435097084434
16.0,0.08830340951681137,1.2083179950714111,0.08921260386705399,0.23818107653700282,0.5360961755000374
17.0,0.08515828847885132,1.1713894605636597,0.0818600282073021,0.22724019316083285,0.5746906609648503
18.0,0.08225282281637192,0.5435342192649841,0.0767994225025177,0.21920006246247795,0.6014081530531441
19.0,0.07906073331832886,0.29306256771087646,0.076145701110363,0.21712958048505243,0.6051976399628167
20.0,0.08013708144426346,0.7932649850845337,0.07590624690055847,0.21705630939861295,0.606814186988568
21.0,0.08036604523658752,0.8030486702919006,0.07520098984241486,0.21656272063904908,0.6108336628797821
22.0,0.07779308408498764,0.43997570872306824,0.0759567841887474,0.21829848999565002,0.6072139852801198
23.0,0.07691426575183868,0.12799374759197235,0.07797703891992569,0.22132818003592547,0.5969307171281735
24.0,0.0776289701461792,0.5398279428482056,0.07871997356414795,0.2224239350942662,0.5931659881056975
25.0,0.07794766873121262,0.664806067943573,0.0772881731390953,0.2204156034666812,0.6005752261110465
