epoch,train_total_loss,train_task_loss,train_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.5937904119491577,0.5937904119491577,0.4122820496559143,0.0,0.0,0.0,6.813836574554443,0.5103904008865356,0.5103904008865356,0.3713204264640808,0.0,0.0,0.0,2.933230090141296,3.2445418755332507,0.0,1.0,0.0,1.0,-4.6289196770827905,2.088213016937244,0.05
2.0,0.4446309506893158,0.4446309506893158,0.41258934140205383,0.0,0.0,0.0,4.927528381347656,0.41803795099258423,0.41803795099258423,0.37159737944602966,0.0,0.0,0.0,2.9439769983291626,3.2562218094794027,0.0,1.0,0.0,1.0,-4.632871069109002,2.0876176697470066,0.05
3.0,0.33598971366882324,0.33598971366882324,0.41286584734916687,0.0,0.0,0.0,4.092504501342773,0.3521592617034912,0.3521592617034912,0.3715546429157257,0.0,0.0,0.0,2.951729679107666,3.264694231521562,0.0,1.0,0.0,1.0,-4.632261776032286,2.087140395901296,0.05
4.0,0.23801051080226898,0.23801051080226898,0.4128232002258301,0.0,0.0,0.0,1.3419055938720703,0.32750681042671204,0.32750681042671204,0.37137237191200256,0.0,0.0,0.0,2.94870502948761,3.2613841510368364,0.0,1.0,0.0,1.0,-4.629660744716291,2.0874563676246733,0.05
5.0,0.20612315833568573,0.20612315833568573,0.4126412272453308,0.0,0.0,0.0,2.6433918476104736,0.2773033380508423,0.2773033380508423,0.37114548683166504,0.0,0.0,0.0,2.9427685022354124,3.2549046319773294,0.0,1.0,0.0,1.0,-4.62642599132747,2.0878920038349724,0.05
6.0,0.1749909371137619,0.1749909371137619,0.41241469979286194,0.0,0.0,0.0,2.1511526107788086,0.22426940500736237,0.22426940500736237,0.3708963394165039,0.0,0.0,0.0,2.9352209091186525,3.2466998299601144,0.0,1.0,0.0,1.0,-4.622876425125899,2.088327621007168,0.05
7.0,0.14971908926963806,0.14971908926963806,0.41216596961021423,0.0,0.0,0.0,0.611516535282135,0.19897010922431946,0.19897010922431946,0.37065577507019043,0.0,0.0,0.0,2.927455115318298,3.2382968286006575,0.0,1.0,0.0,1.0,-4.619452211530583,2.0886828176891803,0.05
8.0,0.14423580467700958,0.14423580467700958,0.4119257926940918,0.0,0.0,0.0,1.5837398767471313,0.1797831654548645,0.1797831654548645,0.37039536237716675,0.0,0.0,0.0,2.9187312841415407,3.2289047378442852,0.0,1.0,0.0,1.0,-4.615748101083249,2.089033191488132,0.05
9.0,0.13271187245845795,0.13271187245845795,0.41166576743125916,0.0,0.0,0.0,1.1444131135940552,0.16738134622573853,0.16738134622573853,0.3701222240924835,0.0,0.0,0.0,2.909314823150635,3.218823922393706,0.0,1.0,0.0,1.0,-4.611867626233328,2.0893369593211593,0.05
10.0,0.12398179620504379,0.12398179620504379,0.4113931357860565,0.0,0.0,0.0,0.6508496999740601,0.15939077734947205,0.15939077734947205,0.36984050273895264,0.0,0.0,0.0,2.8993659734725954,3.208238005300597,0.0,1.0,0.0,1.0,-4.607867963393634,2.089578775076348,0.05
11.0,0.12240826338529587,0.12240826338529587,0.41111183166503906,0.0,0.0,0.0,1.1963112354278564,0.14720673859119415,0.14720673859119415,0.36954861879348755,0.0,0.0,0.0,2.8889007329940797,3.1971752530936772,0.0,1.0,0.0,1.0,-4.603728922385659,2.089759463195598,0.05
12.0,0.11572951078414917,0.11572951078414917,0.4108204245567322,0.0,0.0,0.0,0.5755782127380371,0.14284320175647736,0.14284320175647736,0.36924847960472107,0.0,0.0,0.0,2.877984142303467,3.1857155513323603,0.0,1.0,0.0,1.0,-4.599477132640357,2.089864946048536,0.05
13.0,0.1137905940413475,0.1137905940413475,0.4105207920074463,0.0,0.0,0.0,0.6057578325271606,0.1418760120868683,0.1418760120868683,0.3689413368701935,0.0,0.0,0.0,2.866684913635254,3.1739413238902032,0.0,1.0,0.0,1.0,-4.595129648974763,2.0898899313318307,0.05
14.0,0.11395372450351715,0.11395372450351715,0.41021406650543213,0.0,0.0,0.0,0.9248363971710205,0.13622720539569855,0.13622720539569855,0.3686283528804779,0.0,0.0,0.0,2.8550573348999024,3.1619185268410206,0.0,1.0,0.0,1.0,-4.590706350012977,2.0898263467420293,0.05
15.0,0.11006523668766022,0.11006523668766022,0.4099016785621643,0.0,0.0,0.0,0.3818190097808838,0.13320580124855042,0.13320580124855042,0.36831051111221313,0.0,0.0,0.0,2.8431528091430662,3.1497088360478376,0.0,1.0,0.0,1.0,-4.586218337562408,2.0896703423271474,0.05
