epoch,train_total_loss,train_task_loss,train_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.46081602573394775,0.46081602573394775,0.39501529932022095,0.0,0.0,0.0,5.388026714324951,0.5375518202781677,0.5375518202781677,0.3907218873500824,0.0,0.0,0.0,3.983743727207184,4.4195770204897125,0.9750726446035861,1.872924245809639e-26,0.9808630393996248,1.297110673532399e-28,-5.418371346937523,2.0277260708088454,0.025
2.0,0.3938571810722351,0.3938571810722351,0.39210471510887146,0.0,0.0,0.0,5.6891398429870605,0.43720492720603943,0.43720492720603943,0.3887016475200653,0.0,0.0,0.0,3.9641915798187255,4.395799373235316,0.9750726446035861,1.872924245809639e-26,0.9808630393996248,1.297110673532399e-28,-5.392252453084726,2.0310332855300346,0.025
3.0,0.2952333986759186,0.2952333986759186,0.3899133801460266,0.0,0.0,0.0,3.9639475345611572,0.3930886387825012,0.3930886387825012,0.3865946829319,0.0,0.0,0.0,3.944645345211029,4.3719343335379355,0.9750726446035861,1.872924245809639e-26,0.9808630393996248,1.297110673532399e-28,-5.36578008877225,2.034223057170428,0.025
4.0,0.2239072322845459,0.2239072322845459,0.38760435581207275,0.0,0.0,0.0,1.4915382862091064,0.3858826458454132,0.3858826458454132,0.38493475317955017,0.0,0.0,0.0,3.92962327003479,4.351399482819392,0.9750726446035861,1.872924245809639e-26,0.9808630393996248,1.297110673532399e-28,-5.34620574338457,2.0368718222936586,0.025
5.0,0.2040081024169922,0.2040081024169922,0.38573989272117615,0.0,0.0,0.0,2.5727200508117676,0.3380467891693115,0.3380467891693115,0.38321930170059204,0.0,0.0,0.0,3.9131170749664306,4.3283890595309025,0.9745935875904174,2.677912694682316e-26,0.9806754221388368,1.558756341210032e-28,-5.32707284439162,2.0397463494257915,0.025
6.0,0.1708802431821823,0.1708802431821823,0.38377562165260315,0.0,0.0,0.0,1.6251379251480103,0.2856312394142151,0.2856312394142151,0.3815963566303253,0.0,0.0,0.0,3.895866346359253,4.304356987400397,0.9745935875904174,2.677912694682316e-26,0.9806754221388368,1.558756341210032e-28,-5.3100431374405295,2.042645017790251,0.025
7.0,0.15395420789718628,0.15395420789718628,0.38188472390174866,0.0,0.0,0.0,0.9365029335021973,0.26249992847442627,0.26249992847442627,0.38013899326324463,0.0,0.0,0.0,3.878612148761749,4.280346997773651,0.973156416550911,7.523875245971422e-26,0.980300187617261,2.2390400068062915e-28,-5.295843687076434,2.045449567014661,0.025
8.0,0.14861562848091125,0.14861562848091125,0.38015589118003845,0.0,0.0,0.0,1.3446987867355347,0.2484315186738968,0.2484315186738968,0.37876784801483154,0.0,0.0,0.0,3.860244929790497,4.254850694487657,0.973156416550911,7.523875245971422e-26,0.980300187617261,2.2390400068062915e-28,-5.28368028162673,2.04836141472573,0.025
9.0,0.13671104609966278,0.13671104609966278,0.3784976303577423,0.0,0.0,0.0,0.5126332640647888,0.24451576173305511,0.24451576173305511,0.37753650546073914,0.0,0.0,0.0,3.841190505027771,4.2284785489694166,0.973156416550911,7.523875245971422e-26,0.980300187617261,2.2390400068062915e-28,-5.2741549332833175,2.051334249366861,0.025
10.0,0.13310377299785614,0.13310377299785614,0.3769717812538147,0.0,0.0,0.0,0.8804743885993958,0.2281309813261032,0.2281309813261032,0.3764629662036896,0.0,0.0,0.0,3.821331834793091,4.2010838442072895,0.973156416550911,7.523875245971422e-26,0.980300187617261,2.2390400068062915e-28,-5.267632743319582,2.054392571656112,0.025
