epoch,train_task_loss,train_grad_norm,val_task_loss,val_task_mae,val_task_r2
1.0,0.7028824687004089,11.20567798614502,0.24810253083705902,0.39756364124594257,-0.16325874656242587
2.0,0.2870826721191406,2.979105234146118,0.3209107220172882,0.46893127660965545,-0.5261040600075401
3.0,0.32443365454673767,5.2486772537231445,0.3646591007709503,0.5059582200623117,-0.7387478295913322
4.0,0.35777175426483154,6.5198163986206055,0.2972225844860077,0.45156571205472573,-0.40962654002738474
5.0,0.28898292779922485,5.098052024841309,0.2122529149055481,0.3742239700932987,0.0076021955463533575
6.0,0.2105790674686432,2.2690861225128174,0.187546044588089,0.33471543695311995,0.13657418131772664
7.0,0.19537845253944397,1.4413410425186157,0.20253583788871765,0.3404964890587144,0.06972938409944643
8.0,0.20953474938869476,2.9412310123443604,0.19616490602493286,0.3328464956837706,0.10130445138726958
9.0,0.2000015527009964,2.890552282333374,0.17243072390556335,0.31277007941389456,0.21192215374136217
10.0,0.16940638422966003,1.614094853401184,0.16083474457263947,0.3095286270487122,0.25971499672346254
11.0,0.15078727900981903,0.5588584542274475,0.16510656476020813,0.32050744973821566,0.23187321185486381
12.0,0.15209491550922394,1.8630136251449585,0.15702268481254578,0.3136961531313136,0.2666166218910111
13.0,0.14439472556114197,2.0606274604797363,0.1352836638689041,0.28835597936762497,0.36995819480570385
14.0,0.1263752430677414,1.2693625688552856,0.11550809442996979,0.2640182119864039,0.46581468248319646
15.0,0.11248593777418137,0.3332322835922241,0.11039990931749344,0.25839011087780817,0.48935010793895184
16.0,0.11245626956224442,1.3807055950164795,0.10607139021158218,0.25494513472775,0.5062744828524456
17.0,0.10901083052158356,1.47163987159729,0.10091958940029144,0.2478485227166675,0.5255918236459112
18.0,0.10146959125995636,0.7300660610198975,0.10452941805124283,0.24902355161262676,0.5028659187898568
19.0,0.09954957664012909,0.5216550827026367,0.1112385168671608,0.2544768444867805,0.46790676709418166
20.0,0.10478851199150085,1.1747428178787231,0.107868991792202,0.24936458218377083,0.4840836129505862
21.0,0.1019529327750206,0.9738261699676514,0.09914515167474747,0.24109729467658325,0.5278941079548775
22.0,0.09658122807741165,0.13933011889457703,0.09627622365951538,0.24055143875302748,0.5437421583844946
23.0,0.09860646724700928,0.791634202003479,0.09539356082677841,0.24087795689469205,0.5489013855463167
24.0,0.09790973365306854,0.9900757670402527,0.09366335719823837,0.23706833001459018,0.5567449835192539
25.0,0.09484802186489105,0.5015261769294739,0.0954957976937294,0.2373221469926648,0.5467226703982917
26.0,0.09372701495885849,0.3324519693851471,0.09899474680423737,0.24113481953041627,0.5289529062606823
27.0,0.09668616950511932,0.8252504467964172,0.0976855456829071,0.23975987517042086,0.5351582659739098
28.0,0.0951567068696022,0.7554346323013306,0.09318499267101288,0.23525545736541972,0.5574329526641769
29.0,0.09251397848129272,0.20658467710018158,0.09100911766290665,0.23393928022356703,0.5685449269947405
30.0,0.09259799867868423,0.4576900899410248,0.09072022885084152,0.23437974279513582,0.5697417119144871
31.0,0.0929127112030983,0.6968783140182495,0.09031224250793457,0.23255001507466658,0.5703895741687602
32.0,0.09213844686746597,0.4337182641029358,0.09148962050676346,0.23220796627691015,0.5628920903385365
33.0,0.09037580341100693,0.12531985342502594,0.09380967915058136,0.2342097904602997,0.5503265122895927
34.0,0.09135806560516357,0.5464867353439331,0.09321282804012299,0.2334742916817777,0.5528441891679232
35.0,0.09146401286125183,0.5179431438446045,0.09020917862653732,0.23054859350202606,0.5678655740435132
36.0,0.08911773562431335,0.13887150585651398,0.08839448541402817,0.22996087915962563,0.577466628810204
37.0,0.08826751261949539,0.3962622582912445,0.08773290365934372,0.22979098124196753,0.5809668290710972
38.0,0.0882662907242775,0.5161817073822021,0.08723066747188568,0.2283617027825676,0.5829419668427502
39.0,0.08643379807472229,0.23250515758991241,0.08801664412021637,0.22788190399529412,0.5785224816187723
40.0,0.08647357672452927,0.24300239980220795,0.08867289125919342,0.2282874129828997,0.575241411305296
41.0,0.0855710357427597,0.45353227853775024,0.08712752908468246,0.22693695734487845,0.5833357253014113
42.0,0.08416575938463211,0.2545956075191498,0.08555641025304794,0.22628191662719474,0.5921575992684958
43.0,0.08293329179286957,0.16278071701526642,0.0852564200758934,0.22659705009078607,0.5945168680562466
44.0,0.08221118897199631,0.3727588355541229,0.08496373891830444,0.22549764207331463,0.595581656163787
45.0,0.08044618368148804,0.10333627462387085,0.0857602134346962,0.2251355683011934,0.5908725168074629
46.0,0.07959633320569992,0.3228302597999573,0.08545570820569992,0.2250881546875462,0.5923087468448077
47.0,0.07866742461919785,0.3520035743713379,0.08423188328742981,0.2252193720312789,0.5991781942753078
48.0,0.07763125747442245,0.16568350791931152,0.08399102091789246,0.2255580289917998,0.6003922182708655
49.0,0.07576871663331985,0.3502243757247925,0.08272688090801239,0.2225127179501578,0.6054624135666893
50.0,0.07500658929347992,0.042324237525463104,0.08186923712491989,0.22058028595056384,0.609044597262861
51.0,0.07487790286540985,0.3398122191429138,0.08003780990839005,0.21846972091821953,0.6184313520331048
52.0,0.0725935623049736,0.055413492023944855,0.07927417755126953,0.21846341861179097,0.6225466442939359
53.0,0.07213030010461807,0.2742151916027069,0.07872972637414932,0.21719107909826563,0.6251987268326756
54.0,0.07076368480920792,0.12640255689620972,0.07898961752653122,0.21647905818885194,0.6237658044652963
55.0,0.06920254230499268,0.19762487709522247,0.07812197506427765,0.2161403955775313,0.628161717843988
56.0,0.06827941536903381,0.027338899672031403,0.077850840985775,0.2167063992586918,0.6294916094636688
57.0,0.06784078478813171,0.22292865812778473,0.07779159396886826,0.2156975290342234,0.629523310380545
58.0,0.06629060953855515,0.08021280914545059,0.07784118503332138,0.21535718260100112,0.6290791368815655
59.0,0.0654764473438263,0.2472228705883026,0.07686284929513931,0.2147193921613507,0.6341382803566239
60.0,0.06433475017547607,0.16175180673599243,0.07611625641584396,0.21335193303646519,0.6378530194623074
61.0,0.06327895820140839,0.10883856564760208,0.07572470605373383,0.2120291524985805,0.6396018469525796
62.0,0.0623435340821743,0.14296139776706696,0.07412847876548767,0.2102123978221789,0.6473394165515272
63.0,0.06105690449476242,0.06378212571144104,0.0729534924030304,0.208882903624326,0.6527116803965002
64.0,0.06026719883084297,0.1398126780986786,0.07214366644620895,0.20775959198828786,0.6562271907073928
65.0,0.05938204750418663,0.19204849004745483,0.07092849910259247,0.2064656597794965,0.6621373756509626
66.0,0.05815618485212326,0.05045507103204727,0.07017611712217331,0.20524239429738372,0.6660803747512314
67.0,0.05705492943525314,0.03238453343510628,0.06998181343078613,0.20454554249998183,0.667333404441912
68.0,0.05671998858451843,0.16056780517101288,0.06898520141839981,0.20339801122900097,0.6726748865003093
69.0,0.05518130958080292,0.13009855151176453,0.06817858666181564,0.2024408003455028,0.676705005244008
70.0,0.05443514883518219,0.17573454976081848,0.0672890916466713,0.20142969813663514,0.6807704082003856
71.0,0.053383130580186844,0.15093840658664703,0.06578648090362549,0.19966375675983727,0.6881126177248436
72.0,0.05278778821229935,0.04973035678267479,0.06456257402896881,0.19819529614876955,0.6943278594942629
73.0,0.05154554173350334,0.1936570554971695,0.06350147724151611,0.19654451567679643,0.6997816383921072
74.0,0.05107319727540016,0.16529124975204468,0.06254451721906662,0.19515144630800932,0.7048665922821481
75.0,0.04993446171283722,0.07319317013025284,0.06193019822239876,0.19453168087173253,0.7082018967857449
76.0,0.04924260452389717,0.244245707988739,0.06103096902370453,0.193440114390105,0.7125636065945227
77.0,0.048543136566877365,0.054156217724084854,0.060320720076560974,0.19298753721173853,0.7160910202781332
78.0,0.04779817536473274,0.11262895166873932,0.05951308459043503,0.19180405139457435,0.7202589056799122
79.0,0.046434368938207626,0.09282327443361282,0.05852948874235153,0.19006594567093998,0.7254350209697857
80.0,0.046038974076509476,0.02399040199816227,0.05780365690588951,0.18861236395779998,0.7292864921838026
81.0,0.045423153787851334,0.1725265234708786,0.05683564394712448,0.18641981821041553,0.7343267161017417
82.0,0.04507843777537346,0.2455284595489502,0.05590560659766197,0.18560884044039994,0.7387343899132739
83.0,0.04400729387998581,0.09171216189861298,0.05481734126806259,0.18398547820281239,0.7439986731507936
84.0,0.042950086295604706,0.02707500010728836,0.05368678271770477,0.18207557317335157,0.7494777364106386
85.0,0.04224385321140289,0.08223861455917358,0.05327725410461426,0.18162384986877442,0.7516570323185275
86.0,0.04238798841834068,0.2202746570110321,0.05274265259504318,0.1796498320484534,0.7545197246024948
87.0,0.041975583881139755,0.3581755459308624,0.05303839594125748,0.18122444239910693,0.7530307964264105
88.0,0.04107190668582916,0.3665381968021393,0.05224720016121864,0.17898343939101324,0.7572186111315526
89.0,0.04050716385245323,0.26470446586608887,0.05161411315202713,0.178522338939365,0.7602880526134039
90.0,0.03951846808195114,0.0817553699016571,0.051076553761959076,0.17761381076416,0.762851604443181
91.0,0.03873182088136673,0.05485828220844269,0.05040972679853439,0.17617851801915094,0.7661435735937044
92.0,0.038375936448574066,0.019622663035988808,0.04993189871311188,0.17501169728813692,0.7686764883318504
93.0,0.03755127638578415,0.09258121997117996,0.049914564937353134,0.1754111327859573,0.7688192771095108
94.0,0.037190161645412445,0.09997846186161041,0.050481267273426056,0.1764924417831935,0.7661843598830804
95.0,0.03692307695746422,0.17564497888088226,0.05068451911211014,0.17717204960761593,0.7654471803469732
96.0,0.036337960511446,0.15876947343349457,0.05062337592244148,0.17642426013713702,0.7664639823405814
97.0,0.036063000559806824,0.07256573438644409,0.050603464245796204,0.17631134821800515,0.7669679370485415
98.0,0.035624079406261444,0.024253731593489647,0.05085612088441849,0.17672443322604522,0.7659926715217827
99.0,0.03527722880244255,0.05259702727198601,0.051472749561071396,0.17755581146804617,0.763312110882354
100.0,0.03498145192861557,0.11278346925973892,0.05100620165467262,0.1769084879453294,0.7660508808398669
101.0,0.034452348947525024,0.19100990891456604,0.0515606552362442,0.17715473231626674,0.7636339931023617
102.0,0.034109052270650864,0.17374253273010254,0.05170612037181854,0.17796049469383435,0.7627186425044558
103.0,0.03393073379993439,0.15034176409244537,0.05204959213733673,0.17794463222613557,0.7612785019231353
104.0,0.03359543904662132,0.18701933324337006,0.051090214401483536,0.17621152848238125,0.7661680338113336
105.0,0.033895425498485565,0.13974420726299286,0.051454417407512665,0.17689743440365419,0.7643685390050204
106.0,0.033225562423467636,0.06922057271003723,0.052458256483078,0.17959706081775947,0.7587717693682966
107.0,0.032750919461250305,0.05658070370554924,0.05166323482990265,0.1780775942164473,0.7627030495056485
108.0,0.03249497711658478,0.12147625535726547,0.05167645961046219,0.17755578187061474,0.7630371603614317
109.0,0.03285596892237663,0.2593865692615509,0.05170152708888054,0.17831116158282384,0.7624967845607629
110.0,0.032228585332632065,0.2362561672925949,0.0524945929646492,0.17907929808599873,0.7584698194155277
111.0,0.03150194138288498,0.09182663261890411,0.05154232680797577,0.17717971640871838,0.7632605209074577
112.0,0.03145778179168701,0.05281572416424751,0.05134894326329231,0.17710498325759544,0.7642320857155204
113.0,0.03127457574009895,0.15304076671600342,0.05263972654938698,0.1792376961070113,0.7580221261033941
