epoch,train_task_loss,train_grad_norm,val_task_loss,val_task_mae,val_task_r2
1.0,3.924175262451172,33.41942596435547,1.9658660888671875,1.3235665281146067,-9.190465897317011
2.0,2.1168391704559326,23.967634201049805,0.8154967427253723,0.7940202787175076,-3.2134394939958257
3.0,0.9106503129005432,14.602471351623535,0.252964049577713,0.40646695651870685,-0.29384273930379934
4.0,0.28389275074005127,5.196858882904053,0.28475421667099,0.4364090303675039,-0.4669330692256552
5.0,0.2598647177219391,4.673779010772705,0.4511083960533142,0.5704221654654248,-1.3365840480809565
6.0,0.41301167011260986,8.486108779907227,0.46475744247436523,0.5844952667475445,-1.4092882299899936
7.0,0.43349769711494446,8.997872352600098,0.360767662525177,0.5083413786411984,-0.8681289593270565
8.0,0.3399445414543152,7.489141464233398,0.22682704031467438,0.39696146175905594,-0.16988943162775572
9.0,0.21406440436840057,4.65334415435791,0.13941073417663574,0.301585658636759,0.286785451781991
10.0,0.13412828743457794,1.1929502487182617,0.14884576201438904,0.3031707755540265,0.2390158096852384
11.0,0.1474597305059433,2.9456071853637695,0.19097043573856354,0.3484154984244378,0.018916221726661308
12.0,0.18678489327430725,4.879986763000488,0.2021990865468979,0.36579558192112016,-0.04173899881422723
13.0,0.19704917073249817,5.377081394195557,0.17749904096126556,0.3426279369631084,0.08442876441516663
14.0,0.17246349155902863,4.823225021362305,0.13279908895492554,0.2903234790061833,0.31519047291447894
15.0,0.1281958967447281,3.3333113193511963,0.09302612394094467,0.2361162775248522,0.5210503109520274
16.0,0.0935758650302887,1.1115607023239136,0.08718408644199371,0.22874288996157702,0.550899727939802
17.0,0.09650909155607224,1.6059062480926514,0.10504981875419617,0.2556631670257775,0.4572238000540475
18.0,0.11890026181936264,3.1523144245147705,0.1126893013715744,0.2672604961990146,0.41658627368543577
19.0,0.12918448448181152,3.6002357006073,0.10355685651302338,0.25484498316131066,0.46320510722250674
20.0,0.1173175498843193,3.1520168781280518,0.08761191368103027,0.23169252374849747,0.545415856120693
21.0,0.0960865393280983,1.9371862411499023,0.08289771527051926,0.22629116686235648,0.569480250220167
22.0,0.08052612841129303,0.18425683677196503,0.09883128851652145,0.25023784324817827,0.4865343795906189
23.0,0.08922822773456573,1.5674712657928467,0.11131063848733902,0.26735970721405466,0.42178015432264654
