epoch,train_total_loss,train_task_loss,train_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.6725016236305237,0.5858113169670105,0.8669032454490662,0.0,0.0,0.0,6.882987976074219,0.6139326691627502,0.533534824848175,0.8039785623550415,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.16941838649155724,0.2959779631713563,-9.274382759354458,2.302585112404076,0.4
2.0,0.5799083113670349,0.49592912197113037,0.8397917747497559,0.0,0.0,0.0,7.070840835571289,0.5128661394119263,0.43148940801620483,0.81376713514328,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.2699812382739213,0.09202435464989696,-9.374548927629109,2.302585112404076,0.4
3.0,0.44866234064102173,0.36363810300827026,0.8502423763275146,0.0,0.0,0.0,5.432709217071533,0.4117884635925293,0.32889479398727417,0.8289368152618408,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.26378986866791754,0.10002582575845731,-9.533815260143065,2.302585112404076,0.4
4.0,0.33212363719940186,0.24547049403190613,0.8665314316749573,0.0,0.0,0.0,1.6878690719604492,0.3991280794143677,0.31473982334136963,0.8438825607299805,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.31594746716697936,0.0470262863173738,-9.691705376606464,2.302585112404076,0.4
5.0,0.30516260862350464,0.21691206097602844,0.8825055956840515,0.0,0.0,0.0,3.4962713718414307,0.3742714524269104,0.2889842987060547,0.8528716564178467,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.4099437148217636,0.008612076757453822,-9.784727552423341,2.302585112404076,0.4
6.0,0.2660534083843231,0.17684894800186157,0.8920446038246155,0.0,0.0,0.0,2.6929054260253906,0.33564257621765137,0.24986863136291504,0.8577394485473633,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.5060037523452158,0.0008651808030596871,-9.832692611951103,2.302585112404076,0.4
7.0,0.23456019163131714,0.1448446363210678,0.8971555829048157,0.0,0.0,0.0,0.8402555584907532,0.31334036588668823,0.22700297832489014,0.8633739948272705,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.5196998123827393,0.0005887102675645184,-9.889451461394726,2.302585112404076,0.4
8.0,0.2280329167842865,0.13771824538707733,0.9031468033790588,0.0,0.0,0.0,1.8591758012771606,0.29863089323043823,0.2117389589548111,0.8689193725585938,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.5183864915572233,0.0006112804772756392,-9.945328732045303,2.302585112404076,0.4
9.0,0.21510151028633118,0.12419353425502777,0.9090797305107117,0.0,0.0,0.0,1.036645531654358,0.3073892891407013,0.22018776834011078,0.8720152974128723,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.5303939962476548,0.0004308909552261415,-9.974310680921873,2.302585112404076,0.4
10.0,0.21319547295570374,0.12195537239313126,0.912401020526886,0.0,0.0,0.0,1.4849352836608887,0.3066108226776123,0.21920989453792572,0.874009370803833,0.0,0.0,0.0,3.3,3.5637059362410923,0.0,1.0,0.5300187617260789,0.00043571162706982546,-9.991205137739671,2.302585112404076,0.4
