epoch,train_task_loss,train_grad_norm,val_task_loss,val_task_mae,val_task_r2
1.0,1.097862958908081,13.796329498291016,0.6667150855064392,0.655752277119318,-1.6526388070390818
2.0,0.6282615661621094,8.053319931030273,0.4685465097427368,0.5572288895299425,-0.852856324390874
3.0,0.40130582451820374,2.7735111713409424,0.45296165347099304,0.5576240691368003,-0.7906695629045417
4.0,0.39209508895874023,4.005585670471191,0.44589388370513916,0.5539507446403149,-0.765755793082348
5.0,0.39708349108695984,5.460866451263428,0.3907089829444885,0.5187856839189772,-0.5473839284082689
6.0,0.347777783870697,5.089317321777344,0.316701203584671,0.4666353337431792,-0.2528120787434988
7.0,0.2725468575954437,3.5129127502441406,0.26193249225616455,0.421299191970611,-0.03524476422649871
8.0,0.2136095017194748,1.4920848608016968,0.24726799130439758,0.40021945274958853,0.020931021862987086
9.0,0.1942916065454483,1.8391577005386353,0.24255163967609406,0.3914149427745724,0.0371102752166481
10.0,0.1876343935728073,2.8480422496795654,0.22217696905136108,0.37200285560567864,0.11649663708632949
11.0,0.17173175513744354,2.8566250801086426,0.18460887670516968,0.3366343998897355,0.2651212754636796
12.0,0.14467696845531464,1.871151328086853,0.1442236304283142,0.2975791987986304,0.42491653119891515
13.0,0.12562516331672668,0.13710036873817444,0.12432525306940079,0.2774142466153717,0.5022423831984977
14.0,0.13581064343452454,1.8485097885131836,0.11807425320148468,0.2703486507339403,0.5255228851997431
15.0,0.1458064168691635,2.2047901153564453,0.11605291068553925,0.26395951899467035,0.532790276145101
16.0,0.14234866201877594,1.56700599193573,0.1286933720111847,0.27564089447900186,0.4820360265776683
17.0,0.1337551325559616,0.4774572253227234,0.1503990739583969,0.3004288812779123,0.3953377448990546
18.0,0.13864822685718536,1.5370539426803589,0.15457266569137573,0.30525459197117016,0.37907909336803136
19.0,0.13942880928516388,1.806952714920044,0.14174218475818634,0.29102431291888936,0.43114121860174703
20.0,0.1286209374666214,1.3507763147354126,0.12384732812643051,0.27132489018025807,0.5035174119011994
21.0,0.119096539914608,0.24328412115573883,0.1172642707824707,0.2667212747532176,0.5304945196428463
22.0,0.11851400136947632,0.9354462027549744,0.11920302361249924,0.2709401334624272,0.5234645775163344
23.0,0.11956918239593506,1.1123491525650024,0.12260421365499496,0.2744261451286729,0.5106811753219374
24.0,0.11358977854251862,0.6165863275527954,0.12854410707950592,0.28024314183858223,0.4875457398145745
25.0,0.11430788785219193,0.2509150207042694,0.134452685713768,0.2867353517061565,0.4642242415270835
26.0,0.11636155843734741,0.815770149230957,0.13388721644878387,0.28633266348857433,0.46660231809821945
27.0,0.11713561415672302,0.8464251756668091,0.12788736820220947,0.2803734186978545,0.4905515781211456
28.0,0.11168389767408371,0.37263187766075134,0.122467041015625,0.275507701151073,0.5119293350072457
29.0,0.11208486557006836,0.4293171465396881,0.11909230798482895,0.27222686404013074,0.5249807795403867
30.0,0.11133185029029846,0.8206508755683899,0.11565261334180832,0.26717500685132106,0.5383329883860647
31.0,0.10731710493564606,0.6452176570892334,0.11314540356397629,0.2623346611182205,0.5479678735096535
