epoch,train_task_loss,train_grad_norm,val_task_loss,val_task_mae,val_task_r2
1.0,0.3027494251728058,5.777154922485352,0.20903386175632477,0.3671162472563447,0.07654529595359132
2.0,0.21092544496059418,2.9317660331726074,0.1813839226961136,0.342617796556151,0.1984063394624802
3.0,0.18514129519462585,2.6650710105895996,0.1621372401714325,0.31910473397845635,0.2759681584170318
4.0,0.1441626250743866,0.8097196817398071,0.1537223756313324,0.31188669980416306,0.30422346618336127
5.0,0.12987571954727173,1.8419479131698608,0.11496176570653915,0.2703980651954771,0.4802979290467856
6.0,0.10833311080932617,1.0094108581542969,0.0874030590057373,0.23172013987699758,0.6050430444974226
7.0,0.1040809229016304,1.3448686599731445,0.08279459178447723,0.2229876820082427,0.6217162422209229
8.0,0.10657850652933121,1.5047334432601929,0.08222886919975281,0.22346159551903838,0.621515993164273
9.0,0.10266135632991791,0.34831470251083374,0.09411227703094482,0.24251446784153813,0.5644553643534473
10.0,0.10884646326303482,1.4122523069381714,0.09017828106880188,0.236653683007753,0.5824766764274409
11.0,0.10417638719081879,1.0061793327331543,0.08503665775060654,0.23092666536482284,0.6077407318684227
12.0,0.09939780086278915,0.7909842133522034,0.08860398828983307,0.23709316672669956,0.5929534957657999
13.0,0.09907184541225433,1.1467210054397583,0.09083817899227142,0.2397876342656673,0.5835237268310736
14.0,0.09331849962472916,0.3324870467185974,0.09887132793664932,0.2500869099042029,0.5461319013806918
15.0,0.09330543130636215,0.7281184196472168,0.1005464494228363,0.2527056777282269,0.5396489866357725
16.0,0.09161796420812607,0.8230526447296143,0.0939161404967308,0.24498882854270052,0.5730429267166859
17.0,0.0883786529302597,0.1612958312034607,0.09012513607740402,0.239966752397886,0.5924654435923319
18.0,0.08924487978219986,0.654244065284729,0.08876017481088638,0.2377508120602579,0.5991265583066265
19.0,0.08842048794031143,0.711982011795044,0.08889554440975189,0.23822528351010988,0.5978946411900795
20.0,0.08555334061384201,0.20631060004234314,0.09135818481445312,0.24172939017327735,0.585532948155909
21.0,0.08566752076148987,0.5567989945411682,0.08990509063005447,0.23978304737858708,0.5917681965741846
22.0,0.08371230959892273,0.5874326229095459,0.08395060151815414,0.2311591230603517,0.6192151736377317
23.0,0.08033007383346558,0.2532863914966583,0.078773133456707,0.22281373363832244,0.6428475205802351
24.0,0.07799658179283142,0.3626147210597992,0.07606151700019836,0.21853792821901152,0.6544358058127415
25.0,0.07571566104888916,0.5546488165855408,0.07469144463539124,0.2162868508687825,0.6589801877881596
26.0,0.0726599469780922,0.22937531769275665,0.07462209463119507,0.21586468995461472,0.657167105838006
