epoch,train_total_loss,train_task_loss,train_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.5767271518707275,0.5612849593162537,0.15442174673080444,0.0,0.0,0.0,8.030036926269531,0.41171491146087646,0.39609864354133606,0.15616263449192047,0.0,0.0,0.0,2.2362417817115783,2.628359523101436,0.8624792123162466,8.521447412952857e-13,-0.779924953095685,2.9982799988399314e-09,-1.69782096102629,1.7945934707148656,0.35
2.0,0.4432653784751892,0.4271533191204071,0.1611207276582718,0.0,0.0,0.0,5.860743522644043,0.3589465916156769,0.3426007330417633,0.16345855593681335,0.0,0.0,0.0,2.2350214958190917,2.6390244133365903,0.8878830405045196,2.214352887710639e-14,-0.8129455909943716,1.8638883096886786e-10,-1.828348486652508,1.78227797126019,0.35
3.0,0.34870100021362305,0.3318887948989868,0.16812214255332947,0.0,0.0,0.0,5.078349590301514,0.3176584541797638,0.3005818724632263,0.1707657426595688,0.0,0.0,0.0,2.233936017751694,2.650151122669085,0.9053962856949197,1.0279498990378369e-15,-0.8326454033771109,2.7018008122215507e-11,-1.9599540210302033,1.7693756524205155,0.35
4.0,0.23735573887825012,0.21984027326107025,0.17515473067760468,0.0,0.0,0.0,1.4831008911132812,0.3445843458175659,0.32689788937568665,0.17686448991298676,0.0,0.0,0.0,2.2345010697841645,2.659178805704313,0.9240642503484232,1.863378632762716e-17,-0.8542213883677299,2.3929624701415447e-12,-2.0705163305925196,1.758042339306187,0.35
5.0,0.21706898510456085,0.19896195828914642,0.1810702681541443,0.0,0.0,0.0,3.4768970012664795,0.3152017295360565,0.2969033122062683,0.18298406898975372,0.0,0.0,0.0,2.2404872715473174,2.668178823635965,0.9374397507960365,5.28164696626479e-19,-0.8729831144465292,2.071894623935965e-13,-2.182175571576165,1.7462362347411173,0.35
6.0,0.18816103041172028,0.16945654153823853,0.1870449185371399,0.0,0.0,0.0,3.4099490642547607,0.24984222650527954,0.23095613718032837,0.18886086344718933,0.0,0.0,0.0,2.245746839046478,2.6767465550475142,0.9616888595212059,5.867155882375401e-23,-0.9108818011257037,3.470016660973631e-16,-2.29011161972548,1.734636134027943,0.35
7.0,0.14535385370254517,0.12607122957706451,0.19282624125480652,0.0,0.0,0.0,1.2718851566314697,0.217322438955307,0.19788584113121033,0.1943659782409668,0.0,0.0,0.0,2.2502225935459137,2.6846632117578584,0.9653454711543665,9.0052882280269e-24,-0.9290806754221389,5.3163993707261394e-18,-2.3918901309115537,1.7237162678156714,0.35
8.0,0.1428258717060089,0.12299701571464539,0.19828848540782928,0.0,0.0,0.0,2.162518262863159,0.21140728890895844,0.19152526557445526,0.1988202929496765,0.0,0.0,0.0,2.2532644748687742,2.6907975699477866,0.9699643490067796,6.188255173681334e-25,-0.9574108818011258,4.2241868637741695e-22,-2.4750419824188303,1.7146765983475252,0.35
9.0,0.14742614328861237,0.12714795768260956,0.2027818113565445,0.0,0.0,0.0,2.9364376068115234,0.1955803632736206,0.1753969043493271,0.20183466374874115,0.0,0.0,0.0,2.2546567380428315,2.6945785656210908,0.9699643490067796,6.188255173681334e-25,-0.9712945590994373,2.647223702061485e-25,-2.5322341242388506,1.7082047547656825,0.35
10.0,0.13035018742084503,0.10975828021764755,0.20591910183429718,0.0,0.0,0.0,2.0390472412109375,0.1876159906387329,0.16734996438026428,0.20266026258468628,0.0,0.0,0.0,2.253653663396835,2.694719483629378,0.9699643490067796,6.188255173681334e-25,-0.9842401500938087,3.338261762117936e-30,-2.5496953798711464,1.7055462447641034,0.35
11.0,0.11606492102146149,0.09536716341972351,0.20697760581970215,0.0,0.0,0.0,0.3206581771373749,0.19719402492046356,0.17711345851421356,0.2008056789636612,0.0,0.0,0.0,2.2497400403022767,2.6902197065317073,0.9699643490067796,6.188255173681334e-25,-0.9863039399624767,2.360821986593156e-31,-2.518266176544034,1.7077819467546198,0.35
12.0,0.12136507034301758,0.1008191779255867,0.20545893907546997,0.0,0.0,0.0,1.7087948322296143,0.1933121681213379,0.1735527217388153,0.19759438931941986,0.0,0.0,0.0,2.2441711127758026,2.6831409048752475,0.9699643490067796,6.188255173681334e-25,-0.9870544090056286,8.144515485626819e-32,-2.4622051966597165,1.7124482190821735,0.35
13.0,0.11953779309988022,0.09927404671907425,0.2026374340057373,0.0,0.0,0.0,1.7894848585128784,0.17903579771518707,0.15969884395599365,0.19336958229541779,0.0,0.0,0.0,2.2372063398361206,2.6739548331459537,0.9699643490067796,6.188255173681334e-25,-0.9864915572232646,1.8194801790039444e-31,-2.3878639379847035,1.7189096096858996,0.35
14.0,0.10868481546640396,0.08880088478326797,0.19883927702903748,0.0,0.0,0.0,0.766653299331665,0.17404372990131378,0.15524257719516754,0.18801157176494598,0.0,0.0,0.0,2.2284921288490294,2.6621876554978985,0.9699643490067796,6.188255173681334e-25,-0.9870544090056286,8.144515485626819e-32,-2.2931903476800573,1.7275439790851095,0.35
15.0,0.1067957878112793,0.0874013900756836,0.19394400715827942,0.0,0.0,0.0,0.8952517509460449,0.17263302206993103,0.154441237449646,0.1819179207086563,0.0,0.0,0.0,2.2182815313339233,2.6483794048578666,0.9699643490067796,6.188255173681334e-25,-0.9876172607879926,3.516975934627998e-32,-2.1855911498459126,1.737576322485451,0.35
16.0,0.10786805301904678,0.08903434872627258,0.188337042927742,0.0,0.0,0.0,1.3724621534347534,0.16463731229305267,0.14708130061626434,0.1755601316690445,0.0,0.0,0.0,2.207142674922943,2.6335042671648425,0.9699643490067796,6.188255173681334e-25,-0.9872420262664166,6.181624609299102e-32,-2.0737192937237015,1.7479479400840277,0.35
17.0,0.10246514528989792,0.08421772718429565,0.18247415125370026,0.0,0.0,0.0,0.8872692584991455,0.15878638625144958,0.14187967777252197,0.1690671592950821,0.0,0.0,0.0,2.195047581195831,2.6176322517897694,0.9699643490067796,6.188255173681334e-25,-0.9872420262664166,6.181624609299102e-32,-1.9600411630107555,1.7584133169255474,0.35
18.0,0.09833464026451111,0.080686055123806,0.1764858365058899,0.0,0.0,0.0,0.3118587136268616,0.15934139490127563,0.1430739462375641,0.1626744270324707,0.0,0.0,0.0,2.182226240634918,2.601164982354759,0.9699643490067796,6.188255173681334e-25,-0.9864915572232646,1.8194801790039444e-31,-1.8488679344602337,1.7684936216070617,0.35
