epoch,train_total_loss,train_task_loss,train_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.45362669229507446,0.45362669229507446,0.5309746265411377,0.0,0.0,0.0,6.492003440856934,0.33913764357566833,0.33913764357566833,0.5293420553207397,0.0,0.0,0.0,1.6049662709236145,1.8907291388383993,-0.9594956146664938,1.6576681185746423e-22,0.9562851782363978,6.866743452370674e-22,-7.110410098020285,1.9241923990902883,0.15
2.0,0.33180099725723267,0.33180099725723267,0.5308540463447571,0.0,0.0,0.0,4.900862693786621,0.29117539525032043,0.29117539525032043,0.5370970964431763,0.0,0.0,0.0,1.6053235411643982,1.8921572168420162,-0.9594956146664938,1.6576681185746423e-22,0.9562851782363978,6.866743452370674e-22,-7.258901844327519,1.914981377559807,0.15
3.0,0.25040626525878906,0.25040626525878906,0.5381581783294678,0.0,0.0,0.0,4.266900539398193,0.2418264001607895,0.2418264001607895,0.5452591776847839,0.0,0.0,0.0,1.605238687992096,1.8930291214117636,-0.9594956146664938,1.6576681185746423e-22,0.9562851782363978,6.866743452370674e-22,-7.414654857894007,1.9040147065225024,0.15
4.0,0.16484293341636658,0.16484293341636658,0.5457209348678589,0.0,0.0,0.0,1.3083118200302124,0.24848002195358276,0.24848002195358276,0.5482822060585022,0.0,0.0,0.0,1.604549026489258,1.8927218235988736,-0.9540768838594008,1.7180300232589545e-21,0.9472795497185741,2.229565362298735e-20,-7.471026759290246,1.8984684879899718,0.15
5.0,0.14883485436439514,0.14883485436439514,0.5483683943748474,0.0,0.0,0.0,2.807556390762329,0.23171570897102356,0.23171570897102356,0.546324610710144,0.0,0.0,0.0,1.6037770986557007,1.8918452014998781,-0.950369331201916,7.271355591420048e-21,0.9431519699812384,9.005186401051422e-20,-7.431758754999283,1.9008012146755877,0.15
6.0,0.1273188441991806,0.1273188441991806,0.5463584065437317,0.0,0.0,0.0,2.7087631225585938,0.19227656722068787,0.19227656722068787,0.5411616563796997,0.0,0.0,0.0,1.6031087040901184,1.890747261990496,-0.9435246186034827,7.97341295066104e-20,0.9373358348968105,5.445869034407998e-19,-7.33144807832134,1.908440788611243,0.15
7.0,0.09790975600481033,0.09790975600481033,0.5413796305656433,0.0,0.0,0.0,0.7882719039916992,0.17376215755939484,0.17376215755939484,0.5350924730300903,0.0,0.0,0.0,1.6026315331459045,1.8896774501950064,-0.9343983351389049,1.2672118794127535e-18,0.927392120075047,8.190319525654542e-18,-7.214597195137354,1.9179606001547644,0.15
8.0,0.10320016741752625,0.10320016741752625,0.5356024503707886,0.0,0.0,0.0,2.0109291076660156,0.1679622381925583,0.1679622381925583,0.5279271006584167,0.0,0.0,0.0,1.6021713256835937,1.8885470777822793,-0.929074669784568,5.3246773174758344e-18,0.9219512195121953,3.0806904786299625e-17,-7.07734332762075,1.9289274050407683,0.15
9.0,0.10796251893043518,0.10796251893043518,0.5288087129592896,0.0,0.0,0.0,2.5260698795318604,0.15446411073207855,0.15446411073207855,0.5201017260551453,0.0,0.0,0.0,1.6017265439033508,1.8874430880330937,-0.9166210954735295,1.0308979156450309e-16,0.9097560975609758,4.3606615194764596e-16,-6.928233817918809,1.9403885502093225,0.15
10.0,0.09420787543058395,0.09420787543058395,0.5214095711708069,0.0,0.0,0.0,1.5783339738845825,0.15063846111297607,0.15063846111297607,0.5117450952529907,0.0,0.0,0.0,1.6012973070144654,1.8864166162305236,-0.9097763828750963,4.3428605458908105e-16,0.9005628517823641,2.5372790933070736e-15,-6.769900844585067,1.9519403722347821,0.15
