epoch,train_total_loss,train_task_loss,train_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.6068286895751953,0.6068286895751953,1.0351816415786743,0.0,0.0,0.0,9.088159561157227,0.3517517149448395,0.3517517149448395,1.0448166131973267,0.0,0.0,0.0,1.867523980140686,2.1287330886266944,0.0,1.0,0.0,1.0,-16.723744180136247,2.044360670609719,0.125
2.0,0.35603469610214233,0.35603469610214233,1.0352418422698975,0.0,0.0,0.0,4.301294326782227,0.27293112874031067,0.27293112874031067,1.0448696613311768,0.0,0.0,0.0,1.8623830795288085,2.12356048954282,0.0,1.0,0.0,1.0,-16.723906380494657,2.043649853270103,0.125
3.0,0.26424741744995117,0.26424741744995117,1.0353018045425415,0.0,0.0,0.0,4.1994476318359375,0.19223128259181976,0.19223128259181976,1.0449222326278687,0.0,0.0,0.0,1.8575801372528076,2.118896849129993,0.0,1.0,0.0,1.0,-16.724069246138285,2.042880610578942,0.125
4.0,0.17369496822357178,0.17369496822357178,1.0353611707687378,0.0,0.0,0.0,1.323118805885315,0.1893734633922577,0.1893734633922577,1.0449726581573486,0.0,0.0,0.0,1.8534589529037475,2.1150261111195023,0.0,1.0,0.0,1.0,-16.72422798964787,2.0421584348833726,0.125
5.0,0.15296994149684906,0.15296994149684906,1.035418152809143,0.0,0.0,0.0,2.906388759613037,0.171477273106575,0.171477273106575,1.0450245141983032,0.0,0.0,0.0,1.8493263244628906,2.1112667511185443,0.0,1.0,0.0,1.0,-16.724392013341205,2.0413857531752777,0.125
6.0,0.12484957277774811,0.12484957277774811,1.035476565361023,0.0,0.0,0.0,2.613664388656616,0.14073500037193298,0.14073500037193298,1.0450767278671265,0.0,0.0,0.0,1.845529270172119,2.107921019738917,0.0,1.0,0.0,1.0,-16.724559792011863,2.0405457255481214,0.125
7.0,0.09443165361881256,0.09443165361881256,1.035535454750061,0.0,0.0,0.0,0.5594372749328613,0.13853558897972107,0.13853558897972107,1.0451257228851318,0.0,0.0,0.0,1.8419305801391601,2.104846325297659,0.0,1.0,0.0,1.0,-16.72471902577777,2.039622610413833,0.125
8.0,0.09869185090065002,0.09869185090065002,1.0355908870697021,0.0,0.0,0.0,2.05446720123291,0.13450440764427185,0.13450440764427185,1.045163631439209,0.0,0.0,0.0,1.838810396194458,2.1022566021473543,0.0,1.0,0.0,1.0,-16.72484229939095,2.038693973367246,0.125
9.0,0.09754184633493423,0.09754184633493423,1.0356335639953613,0.0,0.0,0.0,2.134826183319092,0.12281643599271774,0.12281643599271774,1.0451971292495728,0.0,0.0,0.0,1.8362279653549194,2.100166891311483,0.0,1.0,0.0,1.0,-16.724952717891203,2.0377814397308396,0.125
10.0,0.0851861760020256,0.0851861760020256,1.0356712341308594,0.0,0.0,0.0,0.8168707489967346,0.12565669417381287,0.12565669417381287,1.0452357530593872,0.0,0.0,0.0,1.8342005729675293,2.098560489380633,0.0,1.0,0.0,1.0,-16.725080752327084,2.036883876642067,0.125
