epoch,train_task_loss,train_grad_norm,val_task_loss,val_task_mae,val_task_r2
1.0,0.22211933135986328,1.3610447645187378,0.18376195430755615,0.3344358721585013,0.24632818074463475
2.0,0.18213503062725067,1.6010091304779053,0.1492787003517151,0.30545949339168144,0.38406209925859364
3.0,0.15047846734523773,1.0490492582321167,0.12700867652893066,0.2803894515312277,0.4746305910482219
4.0,0.13397079706192017,0.4929181933403015,0.11748401075601578,0.2682163422298618,0.5130508958590396
5.0,0.13269858062267303,0.9965044856071472,0.11136294156312943,0.262955751970876,0.5267993148544485
6.0,0.130563423037529,0.3986700177192688,0.11225179582834244,0.26421652127755807,0.5164911215445726
7.0,0.13731297850608826,0.6841211318969727,0.11030086129903793,0.26185655412497,0.5280830304383427
8.0,0.13381439447402954,0.5111081600189209,0.10884599387645721,0.25988016702467576,0.5362974237320907
9.0,0.1284017711877823,0.5280735492706299,0.1069854199886322,0.25733399581862615,0.5444011877728189
10.0,0.12505356967449188,0.28563937544822693,0.10637231916189194,0.2567165794153698,0.5491153877912212
11.0,0.12169770896434784,0.29242581129074097,0.10640022903680801,0.2563020357512869,0.5527892265392611
12.0,0.11628393083810806,0.04695441946387291,0.10748404264450073,0.25704184842528777,0.5512959707566492
13.0,0.11842098087072372,0.18559154868125916,0.10839711874723434,0.2580284063727595,0.5488743895078977
14.0,0.1155601292848587,0.2535233199596405,0.10835172235965729,0.258258729998488,0.5489863587310094
15.0,0.1154584065079689,0.2164376825094223,0.10765711218118668,0.257676639885176,0.5512545417313511
16.0,0.11464592814445496,0.3192375600337982,0.10596797615289688,0.2556096226652153,0.5581543832496487
17.0,0.11147557944059372,0.3245583474636078,0.1034855991601944,0.25217384830350054,0.5688044603062153
18.0,0.11091142147779465,0.22215519845485687,0.10031730681657791,0.24808568971930073,0.5814237927087393
19.0,0.10669780522584915,0.28711360692977905,0.09592816978693008,0.24303307759808376,0.5977590226127139
20.0,0.10187967121601105,0.14401544630527496,0.09129735082387924,0.237723974280525,0.6145608452732992
21.0,0.09940073639154434,0.20246198773384094,0.08654764294624329,0.2317785428953357,0.6327009604619397
22.0,0.096140556037426,0.17229780554771423,0.08192224055528641,0.2254042830155231,0.6511494151327178
23.0,0.09447871148586273,0.12718234956264496,0.07750453054904938,0.2189345732727088,0.6683889128224632
24.0,0.08943180739879608,0.20497289299964905,0.0729551762342453,0.2115815992397256,0.6858456131784363
25.0,0.08645667880773544,0.1889842450618744,0.06881291419267654,0.2042391694919206,0.7022846975664461
26.0,0.08239539712667465,0.27321502566337585,0.06458663195371628,0.1972675418877043,0.720722022373754
27.0,0.0772734209895134,0.21690097451210022,0.060458313673734665,0.1912101619853638,0.7393571755745235
28.0,0.07310310006141663,0.23926083743572235,0.05644945427775383,0.1847258218866773,0.7571372137659125
29.0,0.06947695463895798,0.15718261897563934,0.05320362001657486,0.17984376915032044,0.771940921976365
30.0,0.06502871215343475,0.1261642724275589,0.051206037402153015,0.17666490330127999,0.7813537196677208
31.0,0.06144435703754425,0.05774688348174095,0.05034540593624115,0.1757844549161382,0.7858170486348767
32.0,0.05883270129561424,0.11862217634916306,0.05017415061593056,0.17597312215482816,0.7874409795086497
33.0,0.05814462527632713,0.10956266522407532,0.05060901120305061,0.17754546847892924,0.7864625926366348
34.0,0.05673213675618172,0.1149234026670456,0.05079727992415428,0.17829379802336917,0.7865151024092151
35.0,0.05288739129900932,0.1305725872516632,0.05076897516846657,0.17848798842867836,0.7872869966132003
36.0,0.05310710147023201,0.1474703848361969,0.05050904303789139,0.17798435922479258,0.7884907189013244
37.0,0.05028770864009857,0.16723141074180603,0.050044503062963486,0.17690244477475062,0.7899152087244073
38.0,0.048874061554670334,0.09096646308898926,0.049745138734579086,0.17611821461236105,0.7901540709360598
