epoch,train_total_loss,train_task_loss,train_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.5503281950950623,0.5348860025405884,0.15442174673080444,0.0,0.0,0.0,7.860106945037842,0.40858981013298035,0.394527405500412,0.14062409102916718,0.0,0.0,0.0,3.527715891599655,3.969360007737582,0.6848124027994235,1.0948394188223677e-06,-0.6962476547842401,6.077234001982216e-07,-1.4242392556498162,1.8158830126896572,0.0
2.0,0.4236431121826172,0.4090219736099243,0.14621129631996155,0.0,0.0,0.0,5.88470458984375,0.3581181764602661,0.3447541892528534,0.13364000618457794,0.0,0.0,0.0,3.4871533155441283,3.932753373244469,0.5598334248507736,0.00017260857802299976,-0.5726078799249531,0.00011292431949365444,-1.3028765426723208,1.8245407305724446,0.0
3.0,0.3351195156574249,0.3211706876754761,0.1394883096218109,0.0,0.0,0.0,5.035809516906738,0.3248142898082733,0.312073677778244,0.1274060755968094,0.0,0.0,0.0,3.4459544479846955,3.8952230794165654,0.4889611995506246,0.0013667113090137426,-0.5067542213883677,0.0008474709464104134,-1.1957812230578584,1.8319317942308366,0.0
4.0,0.22935746610164642,0.21600490808486938,0.1335255354642868,0.0,0.0,0.0,1.268349051475525,0.3629767596721649,0.3507370352745056,0.12239718437194824,0.0,0.0,0.0,3.409995573759079,3.8623908565891596,0.43209195424929536,0.00536472387790503,-0.44840525328330205,0.003709545334327634,-1.1105818441471182,1.8377594171061156,0.0
5.0,0.21691831946372986,0.20404252409934998,0.12875798344612122,0.0,0.0,0.0,3.4947619438171387,0.33618882298469543,0.32449397444725037,0.11694836616516113,0.0,0.0,0.0,3.368688815832138,3.82471281621426,0.36064817874511296,0.02224534231692607,-0.3797373358348969,0.015656974869754595,-1.0188424014806998,1.8439499310896186,0.0
6.0,0.19103148579597473,0.1786721646785736,0.12359315901994705,0.0,0.0,0.0,3.3782365322113037,0.2688293755054474,0.25770047307014465,0.11128895729780197,0.0,0.0,0.0,3.322927725315094,3.783090636951276,0.29749188119941566,0.062279645362313674,-0.31688555347091935,0.04633993338544612,-0.9247641856258095,1.8502925899431808,0.0
7.0,0.1496700495481491,0.13784506916999817,0.1182497888803482,0.0,0.0,0.0,1.1990412473678589,0.23158594965934753,0.22096611559391022,0.10619840770959854,0.0,0.0,0.0,3.27926726937294,3.743552649034096,0.1930887105959704,0.23257588956372618,-0.21238273921200754,0.1882743636364382,-0.8413780262509775,1.8556735050563273,0.025
8.0,0.14941053092479706,0.13806457817554474,0.1134595200419426,0.0,0.0,0.0,2.2222342491149902,0.2243092656135559,0.21419933438301086,0.10109932720661163,0.0,0.0,0.0,3.2317969739437102,3.700760217669707,0.07563514366709446,0.6427514019268741,-0.09662288930581615,0.5531079316898116,-0.759329656818676,1.8609862157829558,0.025
9.0,0.1555996686220169,0.14473140239715576,0.10868272185325623,0.0,0.0,0.0,3.0576157569885254,0.20913384854793549,0.19951105117797852,0.0962279886007309,0.0,0.0,0.0,3.1821084916591644,3.6561886925185103,-0.062203713872308185,0.7029766442194199,0.037335834896810506,0.819083100404856,-0.6826977375508254,1.8660359483401663,0.025
10.0,0.13855969905853271,0.128145232796669,0.1041446179151535,0.0,0.0,0.0,2.2566912174224854,0.2020629197359085,0.19290660321712494,0.09156309813261032,0.0,0.0,0.0,3.129637336730957,3.609358186916697,-0.24462348732632064,0.12818608324447842,0.21707317073170734,0.1784753492160013,-0.6114180170160824,1.8708450936892635,0.025
11.0,0.12060429900884628,0.11062134802341461,0.09982950240373611,0.0,0.0,0.0,0.4089858829975128,0.21844474971294403,0.20971210300922394,0.08732645958662033,0.0,0.0,0.0,3.0770273745059966,3.5626863912306104,-0.44800010159489334,0.003744503970430647,0.4243902439024391,0.006346780084712508,-0.5490752889759727,1.8750306931650358,0.025
12.0,0.12543734908103943,0.11584289371967316,0.09594462811946869,0.0,0.0,0.0,1.6779625415802002,0.2205379754304886,0.2121943235397339,0.08343648165464401,0.0,0.0,0.0,3.0224109292030334,3.514469825521826,-0.6067957999488561,3.312179017416751e-05,0.5827392120075048,7.964106175669048e-05,-0.4947449383443407,1.8790174697518378,0.025
13.0,0.1270170360803604,0.11777494102716446,0.09242095053195953,0.0,0.0,0.0,2.0886528491973877,0.20383912324905396,0.19583697617053986,0.08002153038978577,0.0,0.0,0.0,2.967010796070099,3.46579319227603,-0.7234872999390208,1.3325966767814585e-07,0.702439024390244,4.3686462433107813e-07,-0.45053930357653016,1.882796956789548,0.025
14.0,0.11662852019071579,0.10769056528806686,0.08937957882881165,0.0,0.0,0.0,1.3784373998641968,0.18637368083000183,0.17866665124893188,0.07707024365663528,0.0,0.0,0.0,2.909997272491455,3.4159641331847133,-0.8568490142134947,1.7349408194248925e-12,0.8407129455909944,1.1384381266747846e-11,-0.41670931401237393,1.8865365572195452,0.025
15.0,0.10817716270685196,0.0994955524802208,0.08681610226631165,0.0,0.0,0.0,0.2485000342130661,0.18324248492717743,0.17577704787254333,0.07465433329343796,0.0,0.0,0.0,2.851530891656876,3.365169048708485,-0.9108605084946567,3.4851417841181307e-16,0.9001876172607881,2.7163676993060478e-15,-0.3947650157587234,1.890222278617609,0.025
16.0,0.11153513938188553,0.10305482149124146,0.08480317145586014,0.0,0.0,0.0,1.3254448175430298,0.17977948486804962,0.17249198257923126,0.072875015437603,0.0,0.0,0.0,2.7971301317214965,3.314158646212174,-0.9355324256354344,9.1894871589511e-19,0.9302063789868669,3.9619319621841054e-18,-0.386265807691887,1.8938751782837167,0.025
17.0,0.1105133667588234,0.10216989368200302,0.08343470841646194,0.0,0.0,0.0,1.4119871854782104,0.17372289299964905,0.1665446162223816,0.07178281247615814,0.0,0.0,0.0,2.753714990615845,3.2634381535810983,-0.9323373728175419,2.2397721364049663e-18,0.930769230769231,3.413894834690856e-18,-0.391963871603989,1.8975013487697214,0.025
18.0,0.103753961622715,0.09547820687294006,0.08275757730007172,0.0,0.0,0.0,0.6777430176734924,0.17454372346401215,0.16740413010120392,0.07139600068330765,0.0,0.0,0.0,2.7097494840621947,3.2124467816527815,-0.9291501150237272,5.221564197523118e-18,0.927579737335835,7.810370754315624e-18,-0.41267206604412165,1.9011431344827479,0.025
19.0,0.10127951949834824,0.09299972653388977,0.08279791474342346,0.0,0.0,0.0,0.5062516331672668,0.17808474600315094,0.17090867459774017,0.07176075130701065,0.0,0.0,0.0,2.6655531406402586,3.161570911967251,-0.9149566182902298,1.47874135037769e-16,0.9146341463414636,1.5844420810658552e-16,-0.44911763021768175,1.9048310256681333,0.025
20.0,0.10340487957000732,0.09504511207342148,0.08359765261411667,0.0,0.0,0.0,1.127004623413086,0.1731649488210678,0.16587480902671814,0.0729014053940773,0.0,0.0,0.0,2.6216922283172606,3.1114697142530185,-0.8931424521696194,9.318344077070342e-15,0.8921200750469044,1.1064241348248557e-14,-0.5013556900660002,1.908589679447814,0.025
21.0,0.10047575831413269,0.09195850044488907,0.08517254143953323,0.0,0.0,0.0,0.9313374161720276,0.163746178150177,0.15626183152198792,0.07484351843595505,0.0,0.0,0.0,2.578070819377899,3.0620335349894168,-0.8645649419679464,6.496205556046862e-13,0.8645403377110695,6.517204569334017e-13,-0.5699872096795401,1.9124477097394668,0.025
22.0,0.0961356982588768,0.08738094568252563,0.08754754811525345,0.0,0.0,0.0,0.14035849273204803,0.1595175564289093,0.15175674855709076,0.0776081532239914,0.0,0.0,0.0,2.534878301620483,3.0134795180950067,-0.8279857289098049,4.360388775176583e-11,0.8305816135084428,3.345757414479171e-11,-0.6552742473386065,1.9164251228559088,0.025
23.0,0.09653915464878082,0.08746522665023804,0.09073927253484726,0.0,0.0,0.0,0.7376970052719116,0.15772990882396698,0.14961028099060059,0.08119629323482513,0.0,0.0,0.0,2.49233216047287,2.9660480190877925,-0.7589234125890953,1.3866238865096227e-08,0.7626641651031896,1.067778612801212e-08,-0.7570352765454157,1.92052264950854,0.025
24.0,0.09645730257034302,0.08698303252458572,0.09474269300699234,0.0,0.0,0.0,0.9386988878250122,0.1558745950460434,0.14731450378894806,0.08560088276863098,0.0,0.0,0.0,2.450569748878479,2.9198850561057546,-0.6754770828002102,1.7367692635787302e-06,0.6810506566604129,1.3212055738432083e-06,-0.8749690595366305,1.9247370133759003,0.025
25.0,0.09329070895910263,0.08333617448806763,0.09954533725976944,0.0,0.0,0.0,0.4589546024799347,0.15775887668132782,0.14867757260799408,0.09081309288740158,0.0,0.0,0.0,2.4097223401069643,2.8751264225692434,-0.5508791383209161,0.000230050848996264,0.5600375234521576,0.00017146562203375107,-1.0087967921323868,1.9290645924239906,0.025
26.0,0.09203026443719864,0.08151689171791077,0.10513371974229813,0.0,0.0,0.0,0.325299471616745,0.16042284667491913,0.1507420390844345,0.096808061003685,0.0,0.0,0.0,2.369902789592743,2.831882482534145,-0.4209467252706429,0.006833813931234327,0.43339587242026273,0.005212215430269337,-1.1579041895981457,1.9334857276650996,0.025
27.0,0.09338225424289703,0.08223451673984528,0.11147740483283997,0.0,0.0,0.0,0.7839599251747131,0.15673191845417023,0.14637526869773865,0.10356652736663818,0.0,0.0,0.0,2.331175220012665,2.7902083235365183,-0.2657708448755587,0.09740982181604758,0.27767354596622895,0.08278135718026444,-1.321864187204343,1.9379756309145808,0.025
28.0,0.09198059886693954,0.08012530207633972,0.11855293810367584,0.0,0.0,0.0,0.6202816963195801,0.1494951993227005,0.13839249312877655,0.11102700233459473,0.0,0.0,0.0,2.293617856502533,2.7501703087166263,-0.10411739550142854,0.5225909420947474,0.1200750469043152,0.4605043957730405,-1.499304168036895,1.9425214624185216,0.025
29.0,0.09019545465707779,0.07756615430116653,0.12629300355911255,0.0,0.0,0.0,0.07316127419471741,0.14514568448066711,0.1332358717918396,0.11909806728363037,0.0,0.0,0.0,2.2573557257652284,2.7118839776410892,0.06454057117440326,0.6923561093713155,-0.04540337711069419,0.780863520955924,-1.6882191650801517,1.947104365707186,0.025
30.0,0.09153715521097183,0.07807699590921402,0.13460157811641693,0.0,0.0,0.0,0.5743008255958557,0.14385126531124115,0.1310829371213913,0.12768332660198212,0.0,0.0,0.0,2.222460985183716,2.6753983397229657,0.18118141467860666,0.2632056725658993,-0.16510318949343342,0.30862997989530416,-1.88659489097771,1.951703241621662,0.025
31.0,0.09132185578346252,0.07698401808738708,0.1433783918619156,0.0,0.0,0.0,0.6512801051139832,0.14483103156089783,0.13116270303726196,0.13668330013751984,0.0,0.0,0.0,2.1889357566833496,2.6406900576474484,0.32873662568657813,0.03834578355680113,-0.3091932457786117,0.05221373537521057,-2.0923709791023737,1.9562906586151043,0.025
32.0,0.08982555568218231,0.07457331568002701,0.15252241492271423,0.0,0.0,0.0,0.2247752994298935,0.14852048456668854,0.13391567766666412,0.14604800939559937,0.0,0.0,0.0,2.156780171394348,2.6077341071516935,0.4347591885347849,0.005056792862271706,-0.41988742964352727,0.0069899718968301555,-2.304620980602983,1.9608421797471258,0.025
33.0,0.0900336429476738,0.07383515685796738,0.16198484599590302,0.0,0.0,0.0,0.3693962097167969,0.15020127594470978,0.13463468849658966,0.15566588938236237,0.0,0.0,0.0,2.126055920124054,2.5765625193865125,0.5224921448539209,0.0005431784124338137,-0.5084427767354598,0.0008087978920269544,-2.521029067980447,1.9653404334899491,0.025
