epoch,train_task_loss,train_grad_norm,val_task_loss,val_task_mae,val_task_r2
1.0,1.1137264966964722,16.12815284729004,0.6764671206474304,0.6823555162129924,-2.7268815732164464
2.0,0.4395568370819092,6.153331279754639,0.34807920455932617,0.4812613964267075,-0.8965307529818645
3.0,0.33601874113082886,4.199329853057861,0.31394603848457336,0.4615542793041095,-0.7056828033892111
4.0,0.3344736397266388,5.918252468109131,0.2772630751132965,0.4298594988323748,-0.5033280677683976
5.0,0.2566583454608917,4.701604843139648,0.2597268223762512,0.4100030465098098,-0.408441745354944
6.0,0.17253732681274414,2.069228172302246,0.29912304878234863,0.44183520691469313,-0.630212744577889
7.0,0.14818021655082703,1.6266382932662964,0.3064076602458954,0.44829272562637923,-0.6731050388483485
8.0,0.1488295942544937,2.697643756866455,0.2688526511192322,0.4168417989788577,-0.46634861703083336
9.0,0.13246366381645203,2.416400671005249,0.21165017783641815,0.36492595022078606,-0.14991063255252907
10.0,0.1077069342136383,1.2100896835327148,0.16681796312332153,0.3279621937777847,0.0982089570159662
11.0,0.09752622246742249,0.8097271919250488,0.1514415442943573,0.3163476607296616,0.18200423054532747
12.0,0.09982359409332275,1.6668517589569092,0.14122942090034485,0.30589307627640666,0.2365810065790035
13.0,0.09472579509019852,1.6112732887268066,0.1309933215379715,0.2930334142781794,0.29084154053983646
14.0,0.08356976509094238,0.8158165216445923,0.12871013581752777,0.2874084110790864,0.3006974839292661
15.0,0.07949701696634293,0.5060722231864929,0.1301005482673645,0.28791496973019093,0.29092093450315754
16.0,0.0827505961060524,1.2242770195007324,0.12361077964305878,0.28040052503347396,0.32608763009569847
17.0,0.08039690554141998,1.1365786790847778,0.11316129565238953,0.26871360796038063,0.3843761135465118
18.0,0.07439187914133072,0.40826162695884705,0.10924527794122696,0.26501246385276317,0.40699761192034645
19.0,0.07384155690670013,0.5496605038642883,0.10955560207366943,0.26621760678477585,0.4058251073907992
20.0,0.0756169855594635,0.9808332324028015,0.10730036348104477,0.26288067365996537,0.418023524533626
21.0,0.07302021980285645,0.7555626034736633,0.10576682537794113,0.2590402415534481,0.42556326674517353
22.0,0.0697828158736229,0.1390770673751831,0.10830365121364594,0.26155308585148307,0.41050331601954104
23.0,0.07029154896736145,0.5578636527061462,0.11041624844074249,0.2638590036332607,0.39840479215624913
24.0,0.07108794152736664,0.8009932041168213,0.10842978954315186,0.2615282550314441,0.4098475689080746
25.0,0.06935594230890274,0.5692299604415894,0.10522641986608505,0.258472653045319,0.42855181782103235
26.0,0.06753022223711014,0.07963266223669052,0.10397109389305115,0.25749873825814573,0.4364004195065904
27.0,0.0680461898446083,0.45089519023895264,0.10373801738023758,0.2574890904361382,0.4379864879962773
28.0,0.06853345036506653,0.634412944316864,0.1032848134636879,0.25671207427978515,0.44003398047480113
29.0,0.06732151657342911,0.44855445623397827,0.1037171334028244,0.256691751931794,0.4366843133977749
30.0,0.06608090549707413,0.07141302525997162,0.1052359938621521,0.2580595814995468,0.42732734613011675
31.0,0.06622957438230515,0.35766083002090454,0.10559751093387604,0.25817291223909705,0.4248432538218993
32.0,0.06649386882781982,0.5049901008605957,0.10355409234762192,0.2557590441172943,0.43628608312326367
33.0,0.06550408154726028,0.3502776324748993,0.10078774392604828,0.25249186127446593,0.45212760089286375
34.0,0.06455698609352112,0.04814313352108002,0.09905007481575012,0.25054225460626184,0.4622531693514456
35.0,0.06471757590770721,0.31175580620765686,0.09808343648910522,0.24932191832456738,0.4676982272799447
36.0,0.06477881968021393,0.42491641640663147,0.0973164364695549,0.2480447658477351,0.47151847004859454
37.0,0.06406862288713455,0.28581321239471436,0.09721515327692032,0.24759467751253397,0.4713541699548823
38.0,0.06341616809368134,0.033530015498399734,0.09771107137203217,0.2477665067370981,0.4679837372594059
39.0,0.06343938410282135,0.27509805560112,0.09746445715427399,0.24726737632416187,0.4691503352984318
40.0,0.06337690353393555,0.35029712319374084,0.09597301483154297,0.2454622584907338,0.4776861603506509
41.0,0.0627116858959198,0.19240082800388336,0.09443044662475586,0.24343456995207816,0.48674384675671173
42.0,0.06223849207162857,0.08306850492954254,0.09367548674345016,0.24239581875968724,0.49130579443977557
43.0,0.06231735274195671,0.267173171043396,0.09340944141149521,0.24191818254999817,0.49274239818135257
44.0,0.0619158074259758,0.2633156180381775,0.09360650181770325,0.24201240266207605,0.4911838062054173
45.0,0.061431191861629486,0.0690893679857254,0.0943639948964119,0.24290039534680546,0.4864069530873937
46.0,0.061236847192049026,0.1652926802635193,0.09479805082082748,0.24346422833390535,0.4836643804835143
47.0,0.06116490066051483,0.2630336284637451,0.09420841187238693,0.2425961751677096,0.4870167793800541
48.0,0.06062067672610283,0.15017864108085632,0.09345649182796478,0.2415135061275214,0.491538669652478
49.0,0.0602271743118763,0.0799916684627533,0.0932798907160759,0.24124388925265522,0.4926873820384953
50.0,0.06014832854270935,0.21272814273834229,0.09350059926509857,0.24153563556727023,0.49109599114820046
51.0,0.05992031469941139,0.1581694781780243,0.09414888918399811,0.24242674702778458,0.48670845707830834
52.0,0.05931652709841728,0.0375816710293293,0.0949329063296318,0.24355698219500482,0.4816555922838706
53.0,0.05933282896876335,0.1941421777009964,0.09488048404455185,0.24345083902589976,0.4817814971300072
54.0,0.05884651094675064,0.15981066226959229,0.09432005882263184,0.24266207094769926,0.4851978419063803
55.0,0.0584661141037941,0.04071728512644768,0.09413868933916092,0.24245730876922608,0.486376673857818
56.0,0.058159660547971725,0.18146608769893646,0.09430685639381409,0.24272050810046494,0.4849209346205859
57.0,0.05785272642970085,0.11566046625375748,0.09482541680335999,0.24352002067491413,0.48109255236155857
58.0,0.057557668536901474,0.07102422416210175,0.09520602971315384,0.24410990132950247,0.4782989926484148
59.0,0.05730217695236206,0.1616753488779068,0.09486822038888931,0.24365551138762384,0.4801159646098883
60.0,0.056894272565841675,0.05214349925518036,0.09453872591257095,0.24319816442672162,0.48210498870685753
61.0,0.05644049495458603,0.1104465201497078,0.09456297010183334,0.24328639164566992,0.48157837938285875
62.0,0.05614890158176422,0.10610904544591904,0.09488704800605774,0.24381933998316527,0.4788601530330646
63.0,0.055776432156562805,0.05279966816306114,0.09513736516237259,0.24426247895229608,0.47679984211134385
64.0,0.055525053292512894,0.11049555987119675,0.09495900571346283,0.24406624475028366,0.4776498952038688
65.0,0.05471784621477127,0.022830480709671974,0.09493091702461243,0.24415162595454604,0.4777040752967344
66.0,0.054412271827459335,0.10105381906032562,0.09524844586849213,0.24482595489826053,0.47516553429153185
67.0,0.05389595031738281,0.042443402111530304,0.09586597979068756,0.24598598349373788,0.4707373555971356
68.0,0.053271397948265076,0.10364624857902527,0.09612203389406204,0.24657631509471684,0.46892875006903445
69.0,0.05282622575759888,0.04574638977646828,0.09637681394815445,0.2471536284778267,0.4674042906463982
